imageDir=C:\Users\collwe\Desktop\avatol_cv\modules\scoring\leafScore\scoringShipped\train
scoringConcernType=annotation
scoringConcernID=leaf apex curvature
scoringConcernName=leaf apex curvature
AlismaPlantagoAquatica_MCL41_mod_resize_leaf.jpg,straight,
AlocasiaViolacea_875a_0009_1mp_resize_leaf.jpg,acuminate,
Alstoemeria_mcl73_mp_resize_leaf.jpg,straight,
Alstroemeria_pelegrina_0054_resize_leaf.jpg,straight,
Asparagus_asparagoides_0281_resize_leaf.jpg,acuminate,
Asparagus_asparagoides_0282_resize_leaf.jpg,acuminate,
Asparagus_asparagoides_0283_resize_leaf.jpg,convex,
Asparagus_asparagoides_0286_resize_leaf.jpg,straight,
Asparagus_falcatus_var._falcatus_0273_resize_leaf.jpg,straight,
Asparagus_falcatus_var._falcatus_0274_resize_leaf.jpg,straight,
Asparagus_oxyacanthus_0291_resize_leaf.jpg,convex,
Avetra_sempervirens_0038_resize_leaf.jpg,straight,
Behnia_reticulata_0265_resize_leaf.jpg,straight,
Bomarea_hirtella_0065_resize_leaf.jpg,straight,
Bomarea_hirtella_0067_1_resize_leaf.jpg,straight,
BurbidgeaStenantha_mcl97_0306_mod_resize_leaf.jpg,straight,
CalatheaZebrina_mcl20_0302_resize_leaf.jpg,convex,
CallisiaMultiflora_mcl118_0310_mod_resize_leaf.jpg,straight,
Camera_shots_001_resize_leaf.jpg,straight,
Camera_shots_003_resize_leaf.jpg,straight,
Camera_shots_005_resize_leaf.jpg,straight,
Camera_shots_010_resize_leaf.jpg,straight,
Camera_shots_012_resize_leaf.jpg,straight,
Camera_shots_013_resize_leaf.jpg,straight,
Camera_shots_014_resize_leaf.jpg,straight,
Camera_shots_015_resize_leaf.jpg,straight,
Camera_shots_021_resize_leaf.jpg,straight,
Camera_shots_022_resize_leaf.jpg,straight,
Camera_shots_036_resize_leaf.jpg,straight,
Camera_shots_038_resize_leaf.jpg,straight,
Camera_shots_044_resize_leaf.jpg,convex,
Camera_shots_047_resize_leaf.jpg,convex,
Camera_shots_048_resize_leaf.jpg,convex,
Camera_shots_049_resize_leaf.jpg,straight,
Camera_shots_051_resize_leaf.jpg,straight,
Camera_shots_072_resize_leaf.jpg,straight,
Camera_shots_075_resize_leaf.jpg,convex,
Camera_shots_076_resize_leaf.jpg,convex,
Camera_shots_077_resize_leaf.jpg,convex,
Camera_shots_079_resize_leaf.jpg,convex,
Camera_shots_080_resize_leaf.jpg,straight,
Camera_shots_081_resize_leaf.jpg,straight,
Camera_shots_083_resize_leaf.jpg,straight,
Chamaelirium_luteum_0146_resize_leaf.jpg,convex,
Chamaelirium_luteum_0147_resize_leaf.jpg,convex,
ClintoniaAndrewsiana_17892_0043m_resize_leaf.jpg,straight,
Convallaria_mcl33_mp_resize_leaf.jpg,straight,
Costus_sp._MCL26_1cm_resize_leaf.jpg,straight,
Croomia_japonica_0249_resize_leaf.jpg,straight,
Croomia_pauciflora_0245_resize_leaf.jpg,straight,
Croomia_pauciflora_0247_resize_leaf.jpg,straight,
Croomia_pauciflora_0253_resize_leaf.jpg,acuminate,
DanaeRacemosa_mcl27_mp_resize_leaf.jpg,straight,
Danae_racemosa_0279_resize_leaf.jpg,straight,
Danae_racemosa_0280_resize_leaf.jpg,straight,
Danae_racemosa_0295_resize_leaf.jpg,straight,
DieffenbachiaSp_MCL34_mp_resize_leaf.jpg,acuminate,
DioscoreaBatatas_sys264_MCL35_mod_resize_leaf.jpg,straight,
DioscoreaConvolvulacea_15145A_0014mp_resize_leaf.jpg,straight,
DioscoreaCymosula_15146A_0015mp_resize_leaf.jpg,straight,
DioscoreaFloribunda_15147c_0005_2mp_resize_leaf.jpg,straight,
Dioscorea_communis_0020_resize_leaf.jpg,straight,
Dioscorea_communis_0021_resize_leaf.jpg,straight,
Dioscorea_hastata_0043_resize_leaf.jpg,straight,
Dioscorea_hastata_0045_resize_leaf.jpg,straight,
Dioscorea_hastata_0046_resize_leaf.jpg,straight,
Dioscorea_hexagona_0052_resize_leaf.jpg,straight,
Dioscorea_hexagona_0053_resize_leaf.jpg,straight,
Dioscorea_humilis_0050_resize_leaf.jpg,convex,
Dioscorea_humilis_0051_resize_leaf.jpg,convex,
Dioscorea_mucronata_0003_resize_leaf.jpg,straight,
Dioscorea_mucronata_0005_resize_leaf.jpg,straight,
Dioscorea_ovata_0095_resize_leaf.jpg,acuminate,
Dioscorea_quartiniana_0006_resize_leaf.jpg,straight,
Dioscorea_quartiniana_0007_resize_leaf.jpg,straight,
Dioscorea_septemloba_002_resize_leaf.jpg,straight,
Dioscorea_stahlmannii_0008_resize_leaf.jpg,convex,
Disporum_cantoniense_0082_resize_leaf.jpg,straight,
Disporum_hookeri_0069_resize_leaf.jpg,straight,
Disporum_hookeri_0071_resize_leaf.jpg,straight,
Disporum_lomogirosum_0091_resize_leaf.jpg,straight,
Disporum_parvifolium_0060_resize_leaf.jpg,acuminate,
Disporum_sessile_0088_resize_leaf.jpg,straight,
Disporum_smilacinum_0084_resize_leaf.jpg,straight,
Disporum_smithii__0093_resize_leaf.jpg,straight,
Disporum_smithii__0259_resize_leaf.jpg,straight,
Disporum_trachycarpum_0103_resize_leaf.jpg,straight,
Drymophila_cyanocarpa_0110_resize_leaf.jpg,straight,
Drymophila_moorei_0119_resize_leaf.jpg,straight,
Drymophila_moorei_0121_resize_leaf.jpg,straight,
ErythroniumRevolutum_17902_0047mp_resize_leaf.jpg,convex,
Eustrephus_latifolius_0170_resize_leaf.jpg,straight,
Eustrephus_latifolius_0171_resize_leaf.jpg,straight,
Eustrephus_latifolius_0175_resize_leaf.jpg,convex,
FrittilariaKamtschatcensis_17894_0046mp_resize_leaf.jpg,convex,
Geitonoplesium_cymosum_0297_resize_leaf.jpg,convex,
Geitonoplesium_cymosum_0299_resize_leaf.jpg,convex,
GlobbaSchomburgkii_mcl49_mod_resize_leaf.jpg,straight,
Herreria_interupta_0275_resize_leaf.jpg,straight,
Herreria_salsaparilha_0269_resize_leaf.jpg,convex,
Heterosmilax_gaudichaudiana_0156_resize_leaf.jpg,straight,
Heterosmilax_gaudichaudiana_0158_resize_leaf.jpg,straight,
Hosta_sys393_MCL32_mp_resize_leaf.jpg,acuminate,
Lactoris_fernandeziana_0315_resize_leaf.jpg,convex,
Lapageria_rosea_0229_resize_leaf.jpg,straight,
Lapageria_rosea_0230_resize_leaf.jpg,acuminate,
Luzuriaga_radicans_0129_resize_leaf.jpg,convex,
Maianthemum_bifolium_0292_resize_leaf.jpg,straight,
Maianthemum_bifolium_0294_resize_leaf.jpg,straight,
Maianthemum_henryi_0270_resize_leaf.jpg,acuminate,
Maianthemum_racemosum_0306_resize_leaf.jpg,straight,
MonocostusUniflorus_mcl30_mod_resize_leaf.jpg,straight,
Paris_hamifer_0159_resize_leaf.jpg,straight,
Paris_hamifer_0160_resize_leaf.jpg,straight,
Petermannia_cirrosa_0219_resize_leaf.jpg,straight,
Philageria_veitchii_0234_resize_leaf.jpg,straight,
Philesia_magellanica_0233_resize_leaf.jpg,straight,
Phyllostachys_nigra_sys298_MCL36_mp_resize_leaf.jpg,straight,
PistiaSpathulata_798_0008mp_resize_leaf.jpg,convex,
Polygonatum_multiflorum_0300_resize_leaf.jpg,acuminate,
Polygonatum_multiflorum_0301_resize_leaf.jpg,acuminate,
Polygonatum_multiflorum_0303_resize_leaf.jpg,convex,
Polygonatum_odoratum_sys369_MCL37_mp_resize_leaf.jpg,convex,
Polygonatum_pubescens_0307_resize_leaf.jpg,straight,
Polygonatum_verticillatum_0310_resize_leaf.jpg,straight,
Polygonatum_verticillatum_0311_resize_leaf.jpg,straight,
PotamogetonNodosus_789_0021mp_resize_leaf.jpg,convex,
PotamogetonPraelongus_17914_0022mp_resize_leaf.jpg,straight,
PotamogetonTepperi_788_0027mp_resize_leaf.jpg,straight,
Ripogonum_album_0154_resize_leaf.jpg,straight,
Ripogonum_discolor_0162_resize_leaf.jpg,acuminate,
Ripogonum_papuanum_0192_resize_leaf.jpg,convex,
Ripogonum_papuanum_0193_resize_leaf.jpg,acuminate,
Ripogonum_scandens_0190_resize_leaf.jpg,straight,
Ruscus_hypoglossum_0316_resize_leaf.jpg,straight,
Ruscus_hypoglossum_sys287_mp_resize_leaf.jpg,straight,
SagittariaSp_797_0010mp_resize_leaf.jpg,straight,
Schelhammera_multiflora_0098_resize_leaf.jpg,convex,
Schelhammera_multiflora_0099_resize_leaf.jpg,straight,
Schelhammera_multiflora_0105_resize_leaf.jpg,straight,
Schelhammera_multiflora_0106_resize_leaf.jpg,straight,
Semele_androgyna_0312_resize_leaf.jpg,straight,
